Station_ID,date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,power
station08,2019-02-15 21:15:00,0.0,0.0,-4.68,59.2,0,0,-6.2,0.0
station08,2019-02-15 21:30:00,0.0,0.0,-4.74,59.04,0,0,-6.2,0.0
station08,2019-02-15 21:45:00,0.0,0.0,-4.8,58.75,0,0,-6.3,0.0
station08,2019-02-15 22:00:00,0.0,0.0,-4.86,58.41,0,0,-6.9,0.0
station08,2019-02-15 22:15:00,0.0,0.0,-4.93,58.4,0,0,-6.3,0.0
station08,2019-02-15 22:30:00,0.0,0.0,-5.01,58.65,0,0,-6.8,0.0
station08,2019-02-15 22:45:00,0.0,0.0,-5.11,59.27,0,0,-6.5,0.0
station08,2019-02-15 23:00:00,0.0,0.0,-5.19,59.93,0,0,-6.3,0.0
station08,2019-02-15 23:15:00,0.0,0.0,-5.29,60.55,0,0,-6.2,0.0
station08,2019-02-15 23:30:00,16.68,8.97,-5.33,60.82,13,6,-6.4,0.27059
station08,2019-02-15 23:45:00,65.39,46.97,-5.22,60.59,31,18,-7.0,0.849699
station08,2019-02-16 00:00:00,102.04,78.62,-5.03,60.31,51,29,-6.8,1.637452
station08,2019-02-16 00:15:00,159.07,129.95,-4.86,59.14,72,41,-6.4,2.705089
station08,2019-02-16 00:30:00,197.41,165.26,-4.66,57.23,116,78,-5.9,3.821798
station08,2019-02-16 00:45:00,254.32,218.4,-4.43,54.42,278,155,-4.9,4.707175
station08,2019-02-16 01:00:00,291.41,253.37,-4.2,51.72,358,196,-3.8,6.067052
station08,2019-02-16 01:15:00,345.22,304.41,-3.97,48.35,444,241,-2.4,6.805097
station08,2019-02-16 01:30:00,379.59,337.17,-3.77,46.58,539,300,-2.9,7.809228999999999
station08,2019-02-16 01:45:00,428.52,383.98,-3.53,45.33,607,345,-2.4,9.437155
station08,2019-02-16 02:00:00,459.19,413.42,-3.31,43.29,653,381,-2.6,10.16977
station08,2019-02-16 02:15:00,501.93,454.51,-3.1,40.79,682,401,-2.3,11.22702
station08,2019-02-16 02:30:00,528.05,479.67,-2.93,39.48,743,440,-1.7,12.80512
station08,2019-02-16 02:45:00,563.54,513.91,-2.76,38.65,733,84,-1.6,12.83139
station08,2019-02-16 03:00:00,584.43,533.55,-2.6,38.38,782,96,-2.1,13.76365
station08,2019-02-16 03:15:00,612.15,560.9,-2.42,38.31,807,103,-1.6,14.00889
station08,2019-02-16 03:30:00,627.66,575.91,-2.26,38.42,809,108,-1.7,13.95745
station08,2019-02-16 03:45:00,646.51,594.1,-2.09,38.62,867,107,-1.3,14.80686
station08,2019-02-16 04:00:00,655.93,603.29,-1.93,38.88,885,102,-1.3,15.17294
station08,2019-02-16 04:15:00,664.51,603.95,-1.78,39.1,906,97,-0.8,15.37275
station08,2019-02-16 04:30:00,668.93,615.89,-1.66,39.23,936,96,-0.7,15.4691
station08,2019-02-16 04:45:00,669.41,616.37,-1.59,39.38,858,92,-0.6,15.23916
station08,2019-02-16 05:00:00,666.69,613.76,-1.52,39.58,851,89,-0.2,14.73475
station08,2019-02-16 05:15:00,658.02,605.4,-1.47,39.78,931,96,0.0,15.316870000000002
station08,2019-02-16 05:30:00,649.17,596.86,-1.41,39.93,922,98,0.7,15.274029999999998
station08,2019-02-16 05:45:00,631.4,579.68,-1.35,40.05,861,92,0.3,14.29963
station08,2019-02-16 06:00:00,616.62,565.39,-1.3,40.17,835,87,0.4,13.4527
station08,2019-02-16 06:15:00,590.22,539.88,-1.25,40.35,835,90,0.5,13.67612
station08,2019-02-16 06:30:00,569.91,520.26,-1.23,40.5,780,87,0.9,12.86487
station08,2019-02-16 06:45:00,535.53,487.08,-1.24,40.67,746,84,1.2,12.19166
station08,2019-02-16 07:00:00,510.13,462.61,-1.25,40.85,665,97,0.9,11.11138
station08,2019-02-16 07:15:00,468.56,422.59,-1.29,41.05,639,94,1.0,10.0893
station08,2019-02-16 07:30:00,438.69,393.9,-1.33,41.25,562,82,1.2,8.895398
station08,2019-02-16 07:45:00,390.91,348.13,-1.38,41.48,440,74,1.2,8.076412
station08,2019-02-16 08:00:00,357.29,316.01,-1.43,41.66,414,81,1.2,6.616025
station08,2019-02-16 08:15:00,304.58,265.88,-1.53,41.92,298,72,1.0,4.844404
station08,2019-02-16 08:30:00,268.18,231.47,-1.64,42.14,236,69,0.7,3.716841000000001
station08,2019-02-16 08:45:00,212.19,178.98,-1.78,42.37,176,52,0.4,2.451819
station08,2019-02-16 09:00:00,174.35,143.92,-1.93,42.54,143,43,0.1,2.1784
station08,2019-02-16 09:15:00,117.7,92.44,-2.12,43.06,106,33,-0.1,1.443645
station08,2019-02-16 09:30:00,80.88,60.03,-2.27,45.92,32,17,-0.3,0.484544
station08,2019-02-16 09:45:00,30.04,18.44,-2.63,48.87,10,5,-0.7,0.111134
station08,2019-02-16 10:00:00,4.06,1.23,-2.93,49.73,0,0,-0.9,0.0
station08,2019-02-16 10:15:00,0.0,0.0,-3.15,50.24,0,0,-1.1,0.0
station08,2019-02-16 10:30:00,0.0,0.0,-3.31,50.52,0,0,-1.3,0.0
station08,2019-02-16 10:45:00,0.0,0.0,-3.41,50.55,0,0,-1.4,0.0
station08,2019-02-16 11:00:00,0.0,0.0,-3.48,50.4,0,0,-1.6,0.0
station08,2019-02-16 11:15:00,0.0,0.0,-3.52,50.05,0,0,-1.7,0.0
station08,2019-02-16 11:30:00,0.0,0.0,-3.53,49.55,0,0,-1.8,0.0
station08,2019-02-16 11:45:00,0.0,0.0,-3.53,48.94,0,0,-1.9,0.0
station08,2019-02-16 12:00:00,0.0,0.0,-3.52,48.32,0,0,-1.9,0.0
station08,2019-02-16 12:15:00,0.0,0.0,-3.51,47.82,0,0,-2.5,0.0
station08,2019-02-16 12:30:00,0.0,0.0,-3.51,47.52,0,0,-2.7,0.0
station08,2019-02-16 12:45:00,0.0,0.0,-3.5,47.21,0,0,-2.6,0.0
station08,2019-02-16 13:00:00,0.0,0.0,-3.48,46.89,0,0,-3.0,0.0
station08,2019-02-16 13:15:00,0.0,0.0,-3.49,47.08,0,0,-3.0,0.0
station08,2019-02-16 13:30:00,0.0,0.0,-3.5,48.0,0,0,-2.6,0.0
station08,2019-02-16 13:45:00,0.0,0.0,-3.53,48.52,0,0,-2.6,0.0
station08,2019-02-16 14:00:00,0.0,0.0,-3.53,49.08,0,0,-2.5,0.0
station08,2019-02-16 14:15:00,0.0,0.0,-3.56,49.71,0,0,-2.5,0.0
station08,2019-02-16 14:30:00,0.0,0.0,-3.55,50.36,0,0,-2.4,0.0
station08,2019-02-16 14:45:00,0.0,0.0,-3.54,51.05,0,0,-2.7,0.0
station08,2019-02-16 15:00:00,0.0,0.0,-3.55,52.02,0,0,-2.9,0.0
station08,2019-02-16 15:15:00,0.0,0.0,-3.55,52.97,0,0,-3.0,0.0
station08,2019-02-16 15:30:00,0.0,0.0,-3.55,53.94,0,0,-2.7,0.0
station08,2019-02-16 15:45:00,0.0,0.0,-3.55,54.92,0,0,-2.8,0.0
station08,2019-02-16 16:00:00,0.0,0.0,-2.78,56.18,0,0,-2.7,0.0
station08,2019-02-16 16:15:00,0.0,0.0,-2.75,56.15,0,0,-2.3,0.0
station08,2019-02-16 16:30:00,0.0,0.0,-2.72,56.3,0,0,-2.3,0.0
station08,2019-02-16 16:45:00,0.0,0.0,-2.7,56.3,0,0,-2.4,0.0
station08,2019-02-16 17:00:00,0.0,0.0,-2.7,56.39,0,0,-2.1,0.0
station08,2019-02-16 17:15:00,0.0,0.0,-2.71,56.75,0,0,-1.8,0.0
station08,2019-02-16 17:30:00,0.0,0.0,-2.72,56.9,0,0,-1.9,0.0
station08,2019-02-16 17:45:00,0.0,0.0,-2.73,57.01,0,0,-2.1,0.0
station08,2019-02-16 18:00:00,0.0,0.0,-2.73,57.07,0,0,-2.2,0.0
station08,2019-02-16 18:15:00,0.0,0.0,-2.74,57.17,0,0,-1.9,0.0
station08,2019-02-16 18:30:00,0.0,0.0,-2.78,57.21,0,0,-1.9,0.0
station08,2019-02-16 18:45:00,0.0,0.0,-2.79,57.21,0,0,-2.0,0.0
station08,2019-02-16 19:00:00,0.0,0.0,-2.81,57.29,0,0,-2.2,0.0
station08,2019-02-16 19:15:00,0.0,0.0,-2.89,57.54,0,0,-2.2,0.0
station08,2019-02-16 19:30:00,0.0,0.0,-2.94,57.65,0,0,-2.5,0.0
station08,2019-02-16 19:45:00,0.0,0.0,-3.02,57.91,0,0,-3.1,0.0
station08,2019-02-16 20:00:00,0.0,0.0,-3.08,58.18,0,0,-2.8,0.0
station08,2019-02-16 20:15:00,0.0,0.0,-3.15,58.45,0,0,-3.1,0.0
station08,2019-02-16 20:30:00,0.0,0.0,-3.22,58.67,0,0,-3.3,0.0
station08,2019-02-16 20:45:00,0.0,0.0,-3.27,58.78,0,0,-3.0,0.0
station08,2019-02-16 21:00:00,0.0,0.0,-3.32,58.81,0,0,-3.6,0.0
station08,2019-02-16 21:15:00,0.0,0.0,-3.37,58.71,0,0,-3.6,0.0
station08,2019-02-16 21:30:00,0.0,0.0,-3.4,58.45,0,0,-3.5,0.0
station08,2019-02-16 21:45:00,0.0,0.0,-3.42,58.12,0,0,-3.7,0.0
station08,2019-02-16 22:00:00,0.0,0.0,-3.43,57.69,0,0,-4.0,0.0
station08,2019-02-16 22:15:00,0.0,0.0,-3.45,57.28,0,0,-3.5,0.0
station08,2019-02-16 22:30:00,0.0,0.0,-3.45,56.84,0,0,-3.7,0.0
station08,2019-02-16 22:45:00,0.0,0.0,-3.45,56.17,0,0,-3.5,0.0
station08,2019-02-16 23:00:00,0.0,0.0,-3.44,55.65,0,0,-3.6,0.0
station08,2019-02-16 23:15:00,0.0,0.0,-3.45,55.35,1,0,-3.2,0.0
station08,2019-02-16 23:30:00,14.26,7.71,-3.43,55.78,15,7,-3.4,0.308173
station08,2019-02-16 23:45:00,52.57,37.61,-3.31,54.99,33,18,-3.4,0.947035
station08,2019-02-17 00:00:00,81.34,62.44,-3.11,55.97,51,26,-3.2,1.78767
station08,2019-02-17 00:15:00,124.15,101.11,-2.9,54.93,66,33,-3.4,2.703703
station08,2019-02-17 00:30:00,150.06,125.28,-2.7,54.18,158,48,-2.8,4.063406
station08,2019-02-17 00:45:00,188.03,161.08,-2.36,53.74,257,68,-1.4,4.910623
station08,2019-02-17 01:00:00,211.13,183.15,-2.15,51.53,250,63,-1.2,4.3775260000000005
station08,2019-02-17 01:15:00,247.33,217.63,-1.89,50.14,300,72,-1.1,5.473105
station08,2019-02-17 01:30:00,271.22,240.43,-1.61,49.56,344,89,-0.5,6.409229
station08,2019-02-17 01:45:00,306.49,274.12,-1.31,48.2,342,92,0.0,6.771901
station08,2019-02-17 02:00:00,329.09,295.74,-1.06,45.67,292,102,0.4,5.616338
station08,2019-02-17 02:15:00,360.01,325.41,-0.81,45.42,485,101,0.8,6.935052000000001
station08,2019-02-17 02:30:00,379.3,343.95,-0.56,45.34,512,112,1.4,9.135621
station08,2019-02-17 02:45:00,407.3,370.8,-0.29,45.51,553,129,1.6,9.805716
station08,2019-02-17 03:00:00,429.85,392.17,-0.01,45.54,567,127,1.2,9.793361
station08,2019-02-17 03:15:00,464.04,424.48,0.26,44.82,725,126,1.5,12.51294
station08,2019-02-17 03:30:00,496.13,454.48,0.51,43.89,755,140,1.4,12.10056
station08,2019-02-17 03:45:00,536.0,491.81,0.73,43.46,719,120,2.1,13.25503
station08,2019-02-17 04:00:00,571.41,524.59,0.93,43.38,835,123,2.3,14.14681
station08,2019-02-17 04:15:00,606.95,557.7,1.12,43.59,785,144,2.7,13.60996
station08,2019-02-17 04:30:00,632.55,581.01,1.3,44.03,744,154,3.2,12.15419
station08,2019-02-17 04:45:00,647.72,595.54,1.44,44.75,362,161,2.7,5.585971
station08,2019-02-17 05:00:00,651.06,598.48,1.55,45.63,610,183,3.6,11.17829
station08,2019-02-17 05:15:00,642.99,589.86,1.65,46.59,695,132,3.5,12.41924
station08,2019-02-17 05:30:00,635.94,583.84,1.73,47.54,838,122,3.7,13.95636
station08,2019-02-17 05:45:00,618.68,567.17,1.81,48.38,782,118,3.9,13.10966
station08,2019-02-17 06:00:00,600.47,546.26,1.86,49.01,757,114,4.2,12.71304
station08,2019-02-17 06:15:00,578.72,528.58,1.92,49.4,697,122,4.2,11.50055
station08,2019-02-17 06:30:00,557.14,499.81,1.96,49.55,654,125,4.2,9.901666
station08,2019-02-17 06:45:00,524.74,476.55,2.0,49.65,542,125,3.7,8.929807
station08,2019-02-17 07:00:00,498.08,451.01,2.03,49.75,597,136,3.6,9.939942
station08,2019-02-17 07:15:00,454.0,408.85,2.04,50.01,547,125,3.8,8.5497
station08,2019-02-17 07:30:00,419.68,376.26,2.02,50.34,314,108,3.7,5.426285
station08,2019-02-17 07:45:00,367.87,327.08,1.95,50.72,442,125,3.7,7.353089
station08,2019-02-17 08:00:00,329.54,290.98,1.88,50.96,269,91,3.4,4.592462
station08,2019-02-17 08:15:00,274.71,239.38,1.76,51.17,142,81,2.9,2.420355
station08,2019-02-17 08:30:00,235.93,203.11,1.65,51.35,204,95,3.0,3.381707
station08,2019-02-17 08:45:00,181.42,151.01,1.49,51.82,98,50,3.0,1.570136
station08,2019-02-17 09:00:00,143.53,116.72,1.31,52.66,79,43,2.6,1.295505
station08,2019-02-17 09:15:00,90.69,67.32,1.03,54.33,47,30,2.3,0.790004
station08,2019-02-17 09:30:00,57.94,39.0,0.65,57.03,28,19,2.0,0.45666
station08,2019-02-17 09:45:00,19.73,10.53,0.08,59.86,11,6,1.6,0.163208
station08,2019-02-17 10:00:00,3.36,1.16,-0.31,61.14,1,0,1.2,0.0
station08,2019-02-17 10:15:00,0.0,0.0,-0.56,61.79,0,0,1.0,0.0
station08,2019-02-17 10:30:00,0.0,0.0,-0.72,62.12,0,0,0.6,0.0
station08,2019-02-17 10:45:00,0.0,0.0,-0.8,62.02,0,0,0.3,0.0
station08,2019-02-17 11:00:00,0.0,0.0,-0.85,61.86,0,0,0.3,0.0
station08,2019-02-17 11:15:00,0.0,0.0,-0.85,61.59,0,0,0.0,0.0
station08,2019-02-17 11:30:00,0.0,0.0,-0.84,61.18,0,0,0.1,0.0
station08,2019-02-17 11:45:00,0.0,0.0,-0.83,61.07,0,0,0.3,0.0
station08,2019-02-17 12:00:00,0.0,0.0,-0.87,61.28,0,0,0.2,0.0
station08,2019-02-17 12:15:00,0.0,0.0,-0.87,61.64,0,0,0.2,0.0
station08,2019-02-17 12:30:00,0.0,0.0,-0.91,62.3,0,0,0.1,0.0
station08,2019-02-17 12:45:00,0.0,0.0,-0.93,63.08,0,0,0.1,0.0
station08,2019-02-17 13:00:00,0.0,0.0,-0.9,63.73,0,0,0.0,0.0
station08,2019-02-17 13:15:00,0.0,0.0,-0.89,64.37,0,0,-0.2,0.0
station08,2019-02-17 13:30:00,0.0,0.0,-0.86,64.89,0,0,-0.1,0.0
station08,2019-02-17 13:45:00,0.0,0.0,-0.84,65.37,0,0,-0.1,0.0
station08,2019-02-17 14:00:00,0.0,0.0,-0.85,66.06,0,0,0.1,0.0
station08,2019-02-17 14:15:00,0.0,0.0,-0.86,66.69,0,0,-0.3,0.0
station08,2019-02-17 14:30:00,0.0,0.0,-0.86,67.17,0,0,-0.2,0.0
station08,2019-02-17 14:45:00,0.0,0.0,-0.87,67.69,0,0,-0.1,0.0
station08,2019-02-17 15:00:00,0.0,0.0,-0.86,68.07,0,0,0.0,0.0
station08,2019-02-17 15:15:00,0.0,0.0,-0.83,68.25,0,0,-0.4,0.0
station08,2019-02-17 15:30:00,0.0,0.0,-0.81,68.32,0,0,-0.2,0.0
station08,2019-02-17 15:45:00,0.0,0.0,-0.78,68.13,0,0,0.0,0.0
station08,2019-02-17 16:00:00,0.0,0.0,-0.48,47.73,0,0,0.1,0.0
station08,2019-02-17 16:15:00,0.0,0.0,-0.49,48.65,0,0,0.1,0.0
station08,2019-02-17 16:30:00,0.0,0.0,-0.53,49.65,0,0,-0.1,0.0
station08,2019-02-17 16:45:00,0.0,0.0,-0.53,50.35,0,0,-0.4,0.0
station08,2019-02-17 17:00:00,0.0,0.0,-0.49,50.87,0,0,0.1,0.0
station08,2019-02-17 17:15:00,0.0,0.0,-0.49,51.59,0,0,-0.3,0.0
station08,2019-02-17 17:30:00,0.0,0.0,-0.49,52.31,0,0,-0.7,0.0
station08,2019-02-17 17:45:00,0.0,0.0,-0.47,52.9,0,0,-0.8,0.0
station08,2019-02-17 18:00:00,0.0,0.0,-0.45,53.4,0,0,-0.6,0.0
station08,2019-02-17 18:15:00,0.0,0.0,-0.44,53.86,0,0,-0.7,0.0
station08,2019-02-17 18:30:00,0.0,0.0,-0.44,54.29,0,0,0.0,0.0
station08,2019-02-17 18:45:00,0.0,0.0,-0.43,54.61,0,0,-0.2,0.0
station08,2019-02-17 19:00:00,0.0,0.0,-0.42,54.85,0,0,-0.4,0.0
station08,2019-02-17 19:15:00,0.0,0.0,-0.42,55.08,0,0,-0.5,0.0
station08,2019-02-17 19:30:00,0.0,0.0,-0.39,55.22,0,0,-0.4,0.0
station08,2019-02-17 19:45:00,0.0,0.0,-0.36,55.33,0,0,-0.4,0.0
station08,2019-02-17 20:00:00,0.0,0.0,-0.28,55.28,0,0,-0.8,0.0
station08,2019-02-17 20:15:00,0.0,0.0,-0.24,55.39,0,0,-0.4,0.0
station08,2019-02-17 20:30:00,0.0,0.0,-0.22,55.62,0,0,-0.5,0.0
station08,2019-02-17 20:45:00,0.0,0.0,-0.28,56.35,0,0,-0.7,0.0
station08,2019-02-17 21:00:00,0.0,0.0,-0.49,58.13,0,0,-0.9,0.0
station08,2019-02-17 21:15:00,0.0,0.0,-0.69,60.06,0,0,-0.9,0.0
station08,2019-02-17 21:30:00,0.0,0.0,-0.9,61.52,0,0,-0.4,0.0
station08,2019-02-17 21:45:00,0.0,0.0,-1.0,62.44,0,0,-0.8,0.0
station08,2019-02-17 22:00:00,0.0,0.0,-1.05,62.69,0,0,-0.6,0.0
station08,2019-02-17 22:15:00,0.0,0.0,-1.08,62.71,0,0,-0.7,0.0
station08,2019-02-17 22:30:00,0.0,0.0,-1.1,62.55,0,0,-0.5,0.0
station08,2019-02-17 22:45:00,0.0,0.0,-1.1,62.42,0,0,-0.4,0.0
station08,2019-02-17 23:00:00,0.0,0.0,-1.14,62.64,0,0,-0.4,0.0
station08,2019-02-17 23:15:00,0.0,0.0,-1.19,62.87,0,0,-0.4,0.0
station08,2019-02-17 23:30:00,6.8,1.74,-1.11,62.74,5,2,-0.2,0.033427
station08,2019-02-17 23:45:00,22.74,9.35,-0.86,61.68,6,3,-0.2,0.080421
station08,2019-02-18 00:00:00,34.36,14.3,-0.61,61.3,7,3,-0.5,0.082961
station08,2019-02-18 00:15:00,52.89,21.42,-0.21,61.04,16,11,-0.5,0.275093
station08,2019-02-18 00:30:00,66.44,31.79,0.25,60.9,56,43,-0.3,1.102911
station08,2019-02-18 00:45:00,84.88,40.12,0.7,58.68,80,62,0.2,1.555414
station08,2019-02-18 01:00:00,95.91,53.32,1.04,54.6,96,74,0.0,1.866359
station08,2019-02-18 01:15:00,113.61,66.7,1.27,51.66,171,130,0.2,3.452025
station08,2019-02-18 01:30:00,127.4,72.77,1.21,52.31,117,80,0.5,2.223547
station08,2019-02-18 01:45:00,144.33,90.03,1.04,55.08,79,55,0.5,1.509344
station08,2019-02-18 02:00:00,155.16,96.04,0.83,58.43,154,111,0.3,2.968173
station08,2019-02-18 02:15:00,161.04,100.31,0.62,62.09,194,142,0.7,3.589715
station08,2019-02-18 02:30:00,176.15,110.59,0.45,65.64,143,109,0.9,2.712998
station08,2019-02-18 02:45:00,173.99,95.29,0.3,68.97,121,93,0.7,2.2899380000000003
station08,2019-02-18 03:00:00,186.69,111.25,0.23,71.69,106,80,0.8,2.02847
station08,2019-02-18 03:15:00,175.66,94.37,0.17,74.03,100,77,0.8,1.938004
station08,2019-02-18 03:30:00,196.05,128.4,0.2,75.86,120,92,0.7,2.305006
station08,2019-02-18 03:45:00,188.86,123.71,0.19,77.62,110,85,0.5,2.1392
station08,2019-02-18 04:00:00,195.05,135.39,0.19,79.38,94,71,0.5,1.828082
station08,2019-02-18 04:15:00,204.76,159.68,0.21,80.79,115,87,0.5,2.233246
station08,2019-02-18 04:30:00,215.65,181.17,0.26,81.74,117,89,0.6,2.306507
station08,2019-02-18 04:45:00,199.21,142.67,0.27,82.33,187,141,0.7,3.613501
station08,2019-02-18 05:00:00,205.42,152.17,0.33,81.82,193,143,0.7,3.699926
station08,2019-02-18 05:15:00,196.8,125.38,0.37,80.26,225,162,1.0,4.271068
station08,2019-02-18 05:30:00,201.32,140.89,0.43,77.13,184,140,1.3,3.257584
station08,2019-02-18 05:45:00,191.03,120.16,0.51,73.79,359,204,1.3,6.327596
station08,2019-02-18 06:00:00,212.22,166.33,0.63,70.3,252,174,1.2,4.556553
station08,2019-02-18 06:15:00,202.93,164.23,0.71,67.38,174,130,1.1,3.3120830000000003
station08,2019-02-18 06:30:00,211.27,182.83,0.86,64.41,175,132,1.3,3.120124
station08,2019-02-18 06:45:00,189.77,154.25,0.96,61.53,184,129,1.1,3.3412370000000005
station08,2019-02-18 07:00:00,183.74,159.35,1.11,58.35,170,122,1.2,3.119027
station08,2019-02-18 07:15:00,161.93,137.57,1.21,55.46,178,125,1.4,3.261221
station08,2019-02-18 07:30:00,144.59,113.67,1.29,53.02,147,105,1.1,2.724718
station08,2019-02-18 07:45:00,129.62,104.28,1.4,51.29,110,77,1.1,1.981707
station08,2019-02-18 08:00:00,130.34,108.15,1.51,50.73,131,91,0.9,2.397666
station08,2019-02-18 08:15:00,109.61,87.91,1.47,51.99,138,93,0.7,2.417006
station08,2019-02-18 08:30:00,94.99,77.06,1.36,54.8,96,59,0.4,1.384066
station08,2019-02-18 08:45:00,69.68,50.43,1.14,58.67,54,33,0.0,0.8490059999999999
station08,2019-02-18 09:00:00,57.79,39.99,0.93,62.51,17,10,0.0,0.232256
station08,2019-02-18 09:15:00,36.31,24.86,0.66,65.84,7,3,-0.1,0.070837
station08,2019-02-18 09:30:00,21.05,11.58,0.43,68.06,6,3,-0.4,0.028635
station08,2019-02-18 09:45:00,8.95,4.51,0.29,69.01,0,0,-0.6,0.0
station08,2019-02-18 10:00:00,1.53,0.28,0.11,69.71,0,0,-0.9,0.0
station08,2019-02-18 10:15:00,0.0,0.0,-0.04,70.37,0,0,-1.0,0.0
station08,2019-02-18 10:30:00,0.0,0.0,-0.16,71.2,0,0,-1.1,0.0
station08,2019-02-18 10:45:00,0.0,0.0,-0.22,72.22,0,0,-1.3,0.0
station08,2019-02-18 11:00:00,0.0,0.0,-0.34,74.35,0,0,-1.3,0.0
station08,2019-02-18 11:15:00,0.0,0.0,-0.5,76.96,0,0,-1.5,0.0
station08,2019-02-18 11:30:00,0.0,0.0,-0.6,79.39,0,0,-1.7,0.0
station08,2019-02-18 11:45:00,0.0,0.0,-0.68,81.57,0,0,-1.8,0.0
station08,2019-02-18 12:00:00,0.0,0.0,-0.72,82.83,0,0,-1.8,0.0
station08,2019-02-18 12:15:00,0.0,0.0,-0.81,83.77,0,0,-1.8,0.0
station08,2019-02-18 12:30:00,0.0,0.0,-0.92,84.31,0,0,-1.8,0.0
station08,2019-02-18 12:45:00,0.0,0.0,-0.98,84.07,0,0,-1.7,0.0
station08,2019-02-18 13:00:00,0.0,0.0,-1.09,84.14,0,0,-1.7,0.0
station08,2019-02-18 13:15:00,0.0,0.0,-1.14,83.57,0,0,-1.7,0.0
station08,2019-02-18 13:30:00,0.0,0.0,-1.25,83.28,0,0,-1.8,0.0
station08,2019-02-18 13:45:00,0.0,0.0,-1.36,82.96,0,0,-1.7,0.0
station08,2019-02-18 14:00:00,0.0,0.0,-1.51,83.11,0,0,-1.8,0.0
station08,2019-02-18 14:15:00,0.0,0.0,-1.64,83.13,0,0,-1.9,0.0
station08,2019-02-18 14:30:00,0.0,0.0,-1.77,83.28,0,0,-1.9,0.0
station08,2019-02-18 14:45:00,0.0,0.0,-1.85,83.46,0,0,-1.9,0.0
station08,2019-02-18 15:00:00,0.0,0.0,-1.9,83.51,0,0,-2.0,0.0
station08,2019-02-18 15:15:00,0.0,0.0,-1.94,83.46,0,0,-2.1,0.0
station08,2019-02-18 15:30:00,0.0,0.0,-1.96,83.66,0,0,-2.2,0.0
station08,2019-02-18 15:45:00,0.0,0.0,-1.99,84.06,0,0,-2.1,0.0
station08,2019-02-18 16:00:00,0.0,0.0,-2.39,73.54,0,0,-2.2,0.0
station08,2019-02-18 16:15:00,0.0,0.0,-2.38,73.71,0,0,-2.1,0.0
station08,2019-02-18 16:30:00,0.0,0.0,-2.36,73.83,0,0,-2.2,0.0
station08,2019-02-18 16:45:00,0.0,0.0,-2.34,73.88,0,0,-2.2,0.0
station08,2019-02-18 17:00:00,0.0,0.0,-2.33,74.08,0,0,-2.3,0.0
station08,2019-02-18 17:15:00,0.0,0.0,-2.31,74.32,0,0,-2.5,0.0
station08,2019-02-18 17:30:00,0.0,0.0,-2.29,74.55,0,0,-2.6,0.0
station08,2019-02-18 17:45:00,0.0,0.0,-2.25,74.73,0,0,-2.7,0.0
station08,2019-02-18 18:00:00,0.0,0.0,-2.2,74.77,0,0,-2.8,0.0
station08,2019-02-18 18:15:00,0.0,0.0,-2.15,74.84,0,0,-2.8,0.0
station08,2019-02-18 18:30:00,0.0,0.0,-2.1,75.08,0,0,-2.8,0.0
station08,2019-02-18 18:45:00,0.0,0.0,-2.04,75.13,0,0,-3.0,0.0
station08,2019-02-18 19:00:00,0.0,0.0,-1.96,75.15,0,0,-3.2,0.0
station08,2019-02-18 19:15:00,0.0,0.0,-1.92,75.15,0,0,-3.2,0.0
station08,2019-02-18 19:30:00,0.0,0.0,-1.86,74.91,0,0,-2.9,0.0
station08,2019-02-18 19:45:00,0.0,0.0,-1.8,74.55,0,0,-2.9,0.0
station08,2019-02-18 20:00:00,0.0,0.0,-1.77,74.21,0,0,-2.8,0.0
station08,2019-02-18 20:15:00,0.0,0.0,-1.74,73.82,0,0,-3.1,0.0
station08,2019-02-18 20:30:00,0.0,0.0,-1.73,73.59,0,0,-3.4,0.0
station08,2019-02-18 20:45:00,0.0,0.0,-1.75,73.49,0,0,-3.5,0.0
station08,2019-02-18 21:00:00,0.0,0.0,-1.77,73.46,0,0,-3.8,0.0
station08,2019-02-18 21:15:00,0.0,0.0,-1.82,73.56,0,0,-3.9,0.0
station08,2019-02-18 21:30:00,0.0,0.0,-1.87,73.67,0,0,-3.1,0.0
station08,2019-02-18 21:45:00,0.0,0.0,-1.9,73.68,0,0,-3.2,0.0
station08,2019-02-18 22:00:00,0.0,0.0,-1.91,73.49,0,0,-2.7,0.0
station08,2019-02-18 22:15:00,0.0,0.0,-1.91,73.07,0,0,-2.0,0.0
station08,2019-02-18 22:30:00,0.0,0.0,-1.89,72.32,0,0,-1.9,0.0
station08,2019-02-18 22:45:00,0.0,0.0,-1.83,71.22,0,0,-1.6,0.0
station08,2019-02-18 23:00:00,0.0,0.0,-1.77,70.13,0,0,-1.6,0.0
station08,2019-02-18 23:15:00,0.91,0.07,-1.75,69.44,0,0,-1.7,0.0
station08,2019-02-18 23:30:00,24.27,14.24,-1.63,68.61,15,7,-1.6,0.190054
station08,2019-02-18 23:45:00,74.69,54.91,-1.22,66.75,36,20,-1.7,0.56687
station08,2019-02-19 00:00:00,111.91,87.56,-0.71,64.68,59,33,-1.6,1.1339709999999998
station08,2019-02-19 00:15:00,169.63,140.02,-0.05,62.21,86,49,-1.2,1.868437
station08,2019-02-19 00:30:00,208.33,175.91,0.58,59.79,185,62,-0.7,2.7753490000000003
